# Swift-BAT daily average light curve for Crab                          
# Generated Fri Aug 24 11:36:02 UTC 2018
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      56257       0.21223551     0.00797095   2012         331     0.00235031     0.00742824      0    4192.00000000  1740.43750000  4192.00000000
      56258       0.20996371     0.00784807   2012         332     0.00223959     0.00734873      0    9072.00000000  2318.51660156  9072.00000000
      56259       0.21523066     0.00774632   2012         333     0.00146755     0.00753307      0    9144.00000000  4512.56250000  9144.00000000
      56260       0.21346294     0.00773793   2012         334     0.00163750     0.00747120      0   14552.00000000  4157.35937500 14552.00000000
      56261       0.21440777     0.00981390   2012         335     0.00514182     0.00750427      0     600.00000000   305.87500000   600.00000000
      56262       0.21215145     0.01364536   2012         336     0.00930746     0.00742530      0     712.00000000   259.37500000   712.00000000
      56263       0.20832894     0.00760899   2012         337     0.00176829     0.00729151      0    3600.00000000  2992.00000000  3600.00000000
      56264       0.21673240     0.00777940   2012         338     0.00140281     0.00758563      0    9840.00000000  6484.68750000  9840.00000000
      56265       0.21689019     0.00798568   2012         339     0.00201546     0.00759116      0    4536.00000000  2568.03125000  4536.00000000
      56266       0.21692306     0.00791202   2012         340     0.00181009     0.00759231      0    6920.00000000  3443.06250572  6920.00000000
      56267       0.21391795     0.00763750   2012         341     0.00122609     0.00748713      0   10160.00000000  6471.68750000 10160.00000000
      56268       0.21469493     0.00796475   2012         342     0.00214674     0.00751432      0    3744.00000000  2306.75000000  3744.00000000
      56269       0.21565314     0.00788641   2012         343     0.00185844     0.00754786      0    4880.00000000  3001.37500000  4880.00000000
      56270       0.20612394     0.00735392   2012         344     0.00115935     0.00721434      0    9352.00000000  7130.12500000  9352.00000000
      56271       0.20794348     0.00763715   2012         345     0.00188162     0.00727802      0    4064.00000000  2639.37500000  4064.00000000
      56272       0.21668490     0.00859179   2012         346     0.00328260     0.00758397      0    2048.00000000  1517.50000000    64.00000000
      56273       0.20987735     0.00843262   2012         347     0.00336685     0.00734571      0    1776.00000000   613.00000000   512.00000000
      56274       0.21295545     0.00783988   2012         348     0.00197645     0.00745344      0    4344.00000000  2609.50000000  3800.00000000
      56275       0.21181559     0.00758246   2012         349     0.00129394     0.00741355      0    7936.00000000  3645.73437500  7936.00000000
      56276       0.21331773     0.00768831   2012         350     0.00149184     0.00746612      0   10312.00000000  4405.98437500 10312.00000000
      56277       0.21612218     0.00770101   2012         351     0.00117460     0.00756428      0   16288.00000000  5900.93750000 16288.00000000
      56278       0.21150925     0.00792009   2012         352     0.00228889     0.00740282      0    4320.00000000  1789.46875000  4320.00000000
      56279       0.21238920     0.00756078   2012         353     0.00112262     0.00743362      0    8624.00000000  4640.10937500  8624.00000000
      56280       0.21179545     0.00767745   2012         354     0.00162459     0.00741284      0    7408.00000000  3318.29687500  7408.00000000
      56281       0.21168481     0.00752312   2012         355     0.00106142     0.00740897      0    9176.00000000  4998.90625000  9176.00000000
      56282       0.20528710     0.00795701   2012         356     0.00277962     0.00718505      0     960.00000000   960.00000000   960.00000000
      56283       0.20835036     0.00752349   2012         357     0.00150481     0.00729226      0    6192.00000000  3775.74221039  6192.00000000
      56284       0.20898318     0.00760875   2012         358     0.00170391     0.00731441      0    3088.00000000  2255.00000000  3088.00000000
      56289       0.21192963     0.00769487   2012         363     0.00166443     0.00741754      0    4392.00000000  2597.00000000  4392.00000000
      56291       0.20933295     0.00759385   2013          -1     0.00162333     0.00732665      0    4248.00000000  3144.75000000  4248.00000000
      56293       0.21425128     0.00776260   2013           1     0.00163128     0.00749879      0    8808.00000000  2541.00000000     0.00000000
      56294       0.21753571     0.00797520   2013           2     0.00192987     0.00761375      0    5016.00000000  1767.26562500     0.00000000
      56295       0.21501976     0.00788821   2013           3     0.00192184     0.00752569      0    3464.00000000  1597.31250000     0.00000000
      56296       0.21713468     0.00774015   2013           4     0.00119330     0.00759971      0   15320.00000000  5065.23437500  2272.00000000
      56297       0.22170551     0.00801065   2013           5     0.00161738     0.00775969      0    9448.00000000  2696.71875000     0.00000000
      56298       0.21530299     0.00765415   2013           6     0.00109097     0.00753560      0   10320.00000000  5458.43750000   448.00000000
      56299       0.21402358     0.00761298   2013           7     0.00110432     0.00749083      0   11600.00000000  4692.90625000   608.00000000
      56300       0.21532565     0.00764557   2013           8     0.00104669     0.00753640      0   13432.00000000  6205.68750000   520.00000000
      56301       0.21403355     0.00782948   2013           9     0.00185091     0.00749117      0    3032.00000000  1554.31250000   512.00000000
      56302       0.21490406     0.00765502   2013          10     0.00115672     0.00752164      0    7200.00000000  4639.56250000     0.00000000
      56303       0.21752102     0.00778774   2013          11     0.00133281     0.00761324      0    6856.00000000  4083.43750000     0.00000000
      56304       0.21237419     0.00761388   2013          12     0.00134092     0.00743310      0    7264.00000000  3245.62500000     0.00000000
      56305       0.21381943     0.00762745   2013          13     0.00119833     0.00748368      0    5960.00000000  3945.75000000   712.00000000
      56306       0.21658705     0.00783135   2013          14     0.00159841     0.00758055      0    6208.00000000  2477.56250000   984.00000000
      56307       0.21745081     0.00779676   2013          15     0.00137624     0.00761078      0    6512.00000000  2763.73437500     0.00000000
      56308       0.21401408     0.00754602   2013          16     0.00074291     0.00749049      0   15400.00000000 13869.75000000   128.00000000
      56309       0.22300483     0.00831438   2013          17     0.00232928     0.00780517      0    1288.00000000  1089.62500000     0.00000000
      56310       0.21818435     0.00853645   2013          18     0.00310176     0.00763645      0     512.00000000   488.00000000     0.00000000
      56311       0.22091112     0.00799763   2013          19     0.00166220     0.00773189      0    4768.00000000  2736.39842701     0.00000000
      56312       0.21295669     0.00762139   2013          20     0.00129347     0.00745348      0    6088.00000000  4583.31250000     0.00000000
      56313       0.22255601     0.00818026   2013          21     0.00203105     0.00778946      0    2832.00000000  1534.90625000     0.00000000
      56314       0.20822594     0.00821446   2013          22     0.00308126     0.00728791      0     960.00000000   907.50000000     0.00000000
      56315       0.21900087     0.00907075   2013          23     0.00394337     0.00766503      0    2624.00000000   641.12500000     0.00000000
      56316       0.21618440     0.00781083   2013          24     0.00157601     0.00756645      0    4208.00000000  2866.00000000     0.00000000
      56317       0.21628801     0.00794247   2013          25     0.00195404     0.00757008      0    3800.00000000  2448.18750000     0.00000000
      56318       0.20915552     0.00779722   2013          26     0.00218271     0.00732044      0    1664.00000000  1463.00000000     0.00000000
      56319       0.21572806     0.00765794   2013          27     0.00103936     0.00755048      0    8712.00000000  7362.62500000     0.00000000
      56320       0.21975741     0.00840641   2013          28     0.00275806     0.00769151      0     920.00000000   876.87500000     0.00000000
      56321       0.21386246     0.00782947   2013          29     0.00186683     0.00748519      0    2880.00000000  2213.31250000     0.00000000
